schema_version,team_id,organization_id,team_name,product_ids,team_geography,status,confidence,evidence_ids,version
agent-hiring-map-public/1.0,TEAM-4EE541AB0F3C016B,ORG-1236323724701EB7,Baidu PSIG Code Agent,"[""PROD-8ABE3DF8183362F3""]","[""China""]",active,1.0,"[""AMC-3477""]",1
agent-hiring-map-public/1.0,TEAM-4F14482C757253D3,ORG-94884E03F6345EAB,Arva AI,"[""PROD-0C3B5097F0284E8C""]","[""United States""]",active,0.9,"[""AMC-6917""]",1
agent-hiring-map-public/1.0,TEAM-4F3D62E4B08C19EA,ORG-6C24D5F6930B29BC,Alibaba Cloud Bailian Memory,"[""PROD-0E54EF3E9CA0323A""]","[""China""]",active,1.0,"[""AMC-1870""]",1
agent-hiring-map-public/1.0,TEAM-4F76BC3A43227B02,ORG-CBC79DB13CCED59A,Kimi Code,"[""PROD-D18532AD7C97E4A5""]","[""China""]",active,1.0,"[""AMC-0013""]",1
agent-hiring-map-public/1.0,TEAM-4FEE41E13F1FB4CB,ORG-704819DDD9F71406,品览（杭州）科技有限公司,"[""PROD-E0A94A69C5FE2D65""]","[""China""]",active,0.9,"[""AMC-6446""]",1
agent-hiring-map-public/1.0,TEAM-50AEB088B6BF6D15,ORG-7CDAEFAC9BB38DF2,Giga,"[""PROD-16B766B47DD9B6D9"",""PROD-319688FE508C8A3A"",""PROD-4A86E93CDDE5DF2A"",""PROD-4AF279711FB43A3F"",""PROD-73A6792C634261C6"",""PROD-818EDF2E69EEE4CC"",""PROD-82B4A9EEC420D7DF"",""PROD-8DA0946294351555"",""PROD-8E79A97BABBEB9F2"",""PROD-A05E2E09F11ADC58"",""PROD-A9903A9091DFF7C9"",""PROD-D0A05118503E3AA8"",""PROD-D4574105EF8A8685"",""PROD-E3D288ACA8FFB0A9"",""PROD-E99678D66B20DBF9"",""PROD-F5405C9650204CBA""]","[""United States""]",active,0.9,"[""AMC-5821"",""AMC-5822"",""AMC-5823"",""AMC-5824"",""AMC-5825"",""AMC-5826"",""AMC-5827"",""AMC-5828"",""AMC-5829"",""AMC-5830"",""AMC-5831"",""AMC-5832"",""AMC-5833"",""AMC-5834"",""AMC-5835"",""AMC-5836""]",1
agent-hiring-map-public/1.0,TEAM-50F8255A5460C543,ORG-61FF26299885EEDA,Coze Studio,"[""PROD-04456F8D998A0173""]","[""China""]",active,1.0,"[""AMC-0375""]",1
agent-hiring-map-public/1.0,TEAM-51085C7FD8F13CC5,ORG-4D0A09E9B182744F,Tsenta,"[""PROD-FF68CD9E28F1C36C""]","[""United States""]",active,0.9,"[""AMC-1444""]",1
agent-hiring-map-public/1.0,TEAM-5115B2D1287C72C5,ORG-6C24D5F6930B29BC,Qoder CN / 通义灵码,"[""PROD-1F083A9CC0805532""]","[""China""]",active,1.0,"[""AMC-0021""]",1
agent-hiring-map-public/1.0,TEAM-5135984845F89929,ORG-8A8FD37EA168B492,Valitana LLC,"[""PROD-0EE61099543DD278""]","[""United States""]",active,0.9,"[""AMC-6550""]",1
agent-hiring-map-public/1.0,TEAM-518315F1A2382017,ORG-61FF26299885EEDA,TikTok Privacy Safety / ByteDance,"[""PROD-DA459CD4E53F826C""]","[""China""]",active,1.0,"[""AMC-0818""]",1
agent-hiring-map-public/1.0,TEAM-51A83BFE0ECE3C11,ORG-CF90080A0C8A93A5,Day & Zimmermann,"[""PROD-7FDA06E851C9AA81""]","[""United States""]",active,0.9,"[""AMC-6668""]",1
agent-hiring-map-public/1.0,TEAM-51E31B4FBB52FF84,ORG-D7001CA7685CB8E5,鲲锦天下（厦门）科技有限公司 / MacsMind,"[""PROD-0512E2ED39C926B8""]","[""China""]",active,0.9,"[""AMC-6893""]",1
agent-hiring-map-public/1.0,TEAM-5200091C5E8B118C,ORG-6758C5F994FA7008,山东恒远智能科技有限公司 / Hengyuan Technology,"[""PROD-A082FA99BB1E1D16""]","[""China""]",active,0.9,"[""AMC-6836""]",1
agent-hiring-map-public/1.0,TEAM-524DF651E26D40C0,ORG-1236323724701EB7,Baidu DuMate Agent Ecosystem / ACG,"[""PROD-59808021FD3246FB""]","[""China""]",active,1.0,"[""AMC-3504""]",1
agent-hiring-map-public/1.0,TEAM-528899D3450A53A1,ORG-7960500A933B225F,湖北省生态环境科学研究院 / Hubei Academy of Environmental Sciences,"[""PROD-117566926E396D20""]","[""China""]",active,1.0,"[""AMC-7095""]",1
agent-hiring-map-public/1.0,TEAM-52A1D1C25E833577,ORG-61FF26299885EEDA,CloudWeGo / ByteDance,"[""PROD-8D507675D1A06F2D""]","[""China""]",active,1.0,"[""AMC-1632""]",1
agent-hiring-map-public/1.0,TEAM-52B6ADB2FA81C10C,ORG-7361678180DCD5BD,WePie / 微派网络,"[""PROD-83568706F7A19541""]","[""China""]",active,0.9,"[""AMC-6318""]",1
agent-hiring-map-public/1.0,TEAM-52CE358C9132B40A,ORG-1F9AFE54BA3D2503,Medeloop,"[""PROD-DC4B577F9F574250""]","[""United States""]",active,0.9,"[""AMC-6799""]",1
agent-hiring-map-public/1.0,TEAM-52D7A1FAEEFEDE36,ORG-4E8C9A95DB61128D,Tiger Analytics Inc.,"[""PROD-2A584345F2147111""]","[""United States""]",active,0.9,"[""AMC-6441""]",1
agent-hiring-map-public/1.0,TEAM-5326263EA28E2C7B,ORG-86D14E88F719513A,Atomic Object,"[""PROD-87B32FA4E5F25BB7""]","[""United States""]",active,0.9,"[""AMC-7206""]",1
agent-hiring-map-public/1.0,TEAM-53E35F3C8D10C357,ORG-37FC723A5476D32E,睿创微纳 / Raytron Technology,"[""PROD-D590213CD315D3F5""]","[""China""]",active,0.9,"[""AMC-6861""]",1
agent-hiring-map-public/1.0,TEAM-53EBB103B722194B,ORG-8FDDCE5AD6E675E4,MAI,"[""PROD-87F848C8D28626C4""]","[""United States""]",active,0.9,"[""AMC-6533""]",1
agent-hiring-map-public/1.0,TEAM-5427376B4A4DC4DF,ORG-F3751A175BCBDF2A,Index Analytics LLC,"[""PROD-CB09B6BFC839A500""]","[""United States""]",active,0.9,"[""AMC-6910""]",1
agent-hiring-map-public/1.0,TEAM-5441E1D0D63DEB33,ORG-318E095C023F9D86,智齿 AI Agent,"[""PROD-B5624D4BBC49A6E9""]","[""China""]",active,0.9,"[""AMC-0057""]",1
agent-hiring-map-public/1.0,TEAM-5464A6015770EA3B,ORG-6B6CC733DF0D56E3,Fenrock AI,"[""PROD-41579AA8C9B9BD49""]","[""United States""]",active,0.9,"[""AMC-6430""]",1
agent-hiring-map-public/1.0,TEAM-54691A47600A7124,ORG-3F53F30C2BE983EE,Monte Carlo,"[""PROD-143C28077E90C1E9""]","[""United States""]",active,0.9,"[""AMC-6521""]",1
agent-hiring-map-public/1.0,TEAM-5498DE1FF49F6947,ORG-A014C1C4BF844591,Crunchyroll,"[""PROD-8F13F0EC52F9DA70""]","[""United States""]",active,0.9,"[""AMC-7193""]",1
agent-hiring-map-public/1.0,TEAM-54E3BBA678037B8B,ORG-7FDF0660567C88A8,ARSIEM Corporation,"[""PROD-5250D2751B46512B""]","[""United States""]",active,0.9,"[""AMC-7114""]",1
agent-hiring-map-public/1.0,TEAM-55436E36464BE8DF,ORG-3CC8F68EB7953E6E,Glen,"[""PROD-41D63C353289AAA1""]","[""United States""]",active,0.9,"[""AMC-7183""]",1
agent-hiring-map-public/1.0,TEAM-5591D93252EB4706,ORG-31F69B8454927445,跨越速运,"[""PROD-08B89783A564DA67""]","[""China""]",active,0.9,"[""AMC-5054""]",1
agent-hiring-map-public/1.0,TEAM-559C41620622193A,ORG-8D687B7989E20535,Future Works,"[""PROD-5B840F5C7F24337C""]","[""United States""]",active,0.9,"[""AMC-6320""]",1
agent-hiring-map-public/1.0,TEAM-5619B2FCC094E8EC,ORG-1236323724701EB7,Baidu DuMate Agent Platform / ACG,"[""PROD-E476447A39A0BE1F""]","[""China""]",active,1.0,"[""AMC-3481""]",1
agent-hiring-map-public/1.0,TEAM-56632E22A7AD7DE9,ORG-226CEFF01484A0AE,Letterbook,"[""PROD-F7FA50108F2518F6""]","[""United States""]",active,0.9,"[""AMC-6771""]",1
agent-hiring-map-public/1.0,TEAM-567669C2033C7C30,ORG-AEF696C5CDC3CFAD,Liner,"[""PROD-12484DFDDBCEEF97"",""PROD-3BB9C6AB98396E64"",""PROD-4690896A8CBFE47B"",""PROD-48F39DD00CE3AF26"",""PROD-74BE23655DAFCAAA"",""PROD-7C124F2917CBFCE5"",""PROD-89B4AF9336933483"",""PROD-8EA3EC2B0AFF7838"",""PROD-D10303751EE3C4AF"",""PROD-D3322C16AB2CD0E3"",""PROD-DD50FE5DDE04F430"",""PROD-EC99431D9FF31D3C""]","[""United States""]",active,0.9,"[""AMC-6068"",""AMC-6073"",""AMC-6074"",""AMC-6075"",""AMC-6076"",""AMC-6077"",""AMC-6078"",""AMC-6158"",""AMC-6159"",""AMC-6160"",""AMC-6161"",""AMC-6162""]",1
agent-hiring-map-public/1.0,TEAM-5676E68A668B88D3,ORG-4FED8976F78E53ED,重庆通用人工智能研究院,"[""PROD-44AFE2DC362F64EF""]","[""China""]",active,0.9,"[""AMC-6578""]",1
agent-hiring-map-public/1.0,TEAM-56E05C60970F21E9,ORG-34F2A129647FB516,Tebra,"[""PROD-9FEE284AE518C341""]","[""United States""]",active,0.9,"[""AMC-7191""]",1
agent-hiring-map-public/1.0,TEAM-56F9D90D66ECE70A,ORG-A789D8959E969562,AI2 Robotics,"[""PROD-BC45A9F5F2D54DE5""]","[""China""]",active,0.9,"[""AMC-6052""]",1
agent-hiring-map-public/1.0,TEAM-56FA03CC1333BCC8,ORG-97D24ABBCFDBA04F,中关村科金 / ZKJ Technology,"[""PROD-DAB6BE1439F27194""]","[""China""]",active,0.9,"[""AMC-6924""]",1
agent-hiring-map-public/1.0,TEAM-574C7BBF02D1DD76,ORG-1236323724701EB7,百度智能云曦灵数字人,"[""PROD-79BB932F3A4067B4""]","[""China""]",active,1.0,"[""AMC-0069""]",1
agent-hiring-map-public/1.0,TEAM-576A77C3CC3ECB15,ORG-C53E8147A402841B,上海纽酷信息科技有限公司 / Newker,"[""PROD-1F0D839304B6E8BA""]","[""China""]",active,0.9,"[""AMC-7133""]",1
agent-hiring-map-public/1.0,TEAM-5772D8F24BF41F24,ORG-423F54A3DB406878,360 纳米 AI 搜索,"[""PROD-26AF8791519205E9""]","[""China""]",active,0.9,"[""AMC-0001""]",1
agent-hiring-map-public/1.0,TEAM-57799B4AC6B45F06,ORG-9CE676755955CFBE,Taxbit,"[""PROD-B7BA55A8A707810F""]","[""United States""]",active,0.9,"[""AMC-0802""]",1
agent-hiring-map-public/1.0,TEAM-577AB4552EBE685B,ORG-0CDB902FC3E68E3F,"AnswerMyQ, Inc.","[""PROD-8470DCCDB43735F7""]","[""United States""]",active,0.9,"[""AMC-6457""]",1
agent-hiring-map-public/1.0,TEAM-581BDF3619F405E1,ORG-B58943ECB539D292,1mind,"[""PROD-0906123A8C3F4B3C"",""PROD-0EBC3970BCC9481B"",""PROD-7718566F207B6573"",""PROD-886D9CEF7F54C34F"",""PROD-B1EA1FAB6124B81B"",""PROD-BADC1C8F9BB5B5CD"",""PROD-C07CFB57D40368CA"",""PROD-F311A886723D78A8""]","[""United States""]",active,0.9,"[""AMC-5837"",""AMC-5838"",""AMC-5839"",""AMC-5840"",""AMC-5841"",""AMC-5842"",""AMC-5843"",""AMC-5844""]",1
agent-hiring-map-public/1.0,TEAM-5829AF45C103F2C0,ORG-B97625A686F21403,"Plot Technologies, Inc.","[""PROD-B6D236E2EFB31B80""]","[""United States""]",active,0.9,"[""AMC-6499""]",1
agent-hiring-map-public/1.0,TEAM-5841E7B611D9A719,ORG-D073B0D3CB4C7F3C,Wildcard,"[""PROD-07BE34FDB9DE1953""]","[""United States""]",active,0.9,"[""AMC-6916""]",1
agent-hiring-map-public/1.0,TEAM-58473A9EB5D0F0DB,ORG-4F8FCC603C9D77B9,Pilotcrew AI,"[""PROD-FE95E36B6F226051""]","[""United States""]",active,0.9,"[""AMC-6802""]",1
agent-hiring-map-public/1.0,TEAM-5847CE6A7A4F2B9E,ORG-669206248A4AF1E7,Influur,"[""PROD-D36CEF61A2280B45""]","[""United States""]",active,0.9,"[""AMC-6330""]",1
agent-hiring-map-public/1.0,TEAM-5852F410851BAD38,ORG-618B8D125EB7ADBA,GIGR,"[""PROD-58C735F63924271D""]","[""United States""]",active,0.9,"[""AMC-5981""]",1
agent-hiring-map-public/1.0,TEAM-5887A6BE694A2E49,ORG-49FF2D583707B506,Promptless,"[""PROD-F0E0B76249C11A86""]","[""United States""]",active,0.9,"[""AMC-6360""]",1
agent-hiring-map-public/1.0,TEAM-58938B0966B271B0,ORG-1761A5F57E7C31F3,用友 / BIP企业AI,"[""PROD-DD0ED5ADA52D379C""]","[""China""]",active,1.0,"[""AMC-3805""]",1
agent-hiring-map-public/1.0,TEAM-58954907EFF3DA89,ORG-301C75A0BCD05834,Resultant,"[""PROD-6E85599B03F69E60""]","[""United States""]",active,0.9,"[""AMC-7156""]",1
agent-hiring-map-public/1.0,TEAM-58AB49A5EB551528,ORG-61FF26299885EEDA,Feishu AI / ByteDance,"[""PROD-202D22302DA7DB54""]","[""China""]",active,1.0,"[""AMC-0686""]",1
agent-hiring-map-public/1.0,TEAM-58D6019434B1D417,ORG-4ECAC3014F2DAF7A,北京奇奇科技有限公司 / Qiqi Technology,"[""PROD-4E61C462D8994B14""]","[""China""]",active,0.9,"[""AMC-6704""]",1
agent-hiring-map-public/1.0,TEAM-5920148F3BDB3F9C,ORG-0C71AB0EDA2A88D8,The Allen Institute for Artificial Intelligence,"[""PROD-62E11745943D9B5F""]","[""United States""]",active,1.0,"[""AMC-1400""]",1
agent-hiring-map-public/1.0,TEAM-5955CC0BAD01EF4E,ORG-CD533D6B0E156758,北京深维智信科技有限公司 / OmniMay,"[""PROD-A5511498010A614C""]","[""China""]",active,0.9,"[""AMC-6849""]",1
agent-hiring-map-public/1.0,TEAM-595A1E59A4F1CC54,ORG-15AFA9107DDE7F99,Liminal Strategy,"[""PROD-CD1F36C1A234A183""]","[""United States""]",active,0.9,"[""AMC-6366""]",1
agent-hiring-map-public/1.0,TEAM-597371A23CEDCD37,ORG-225EA796FA7D4C82,"SmarterX Ventures, LLC","[""PROD-F7BF5070E6C4981C""]","[""United States""]",active,0.9,"[""AMC-6830""]",1
agent-hiring-map-public/1.0,TEAM-59827D007ED8A290,ORG-41EEC1E071474422,"C2 Labs, Inc.","[""PROD-1F447D651FDE95EF""]","[""United States""]",active,0.9,"[""AMC-7012""]",1
agent-hiring-map-public/1.0,TEAM-598F0D64CF58CAB8,ORG-EC4E9111463743B4,superun (知擎信息),"[""PROD-040F2C6CA016E2F1""]","[""China""]",active,0.9,"[""AMC-6305""]",1
agent-hiring-map-public/1.0,TEAM-59A2778D0AE83076,ORG-075812E95BC1A79A,胜算云 / SSYCloud,"[""PROD-0E9D9E0811A365A1""]","[""China""]",active,1.0,"[""AMC-7112""]",1
agent-hiring-map-public/1.0,TEAM-59E1B3A16A9B95E4,ORG-1236323724701EB7,Baidu IDG Voice and Vehicle Agent,"[""PROD-BC62ACE3D512CE67""]","[""China""]",active,1.0,"[""AMC-3475""]",1
agent-hiring-map-public/1.0,TEAM-5A05461C5A0B09D5,ORG-FA34F08396C19F51,西湖大学工学院金耀初实验室,"[""PROD-1339A91C5F4411AF""]","[""China""]",active,1.0,"[""AMC-6525""]",1
agent-hiring-map-public/1.0,TEAM-5A0A19CE1E2EB0C9,ORG-B1B44A347331537C,Vector Legal,"[""PROD-7DC7AFFEAB2F606B""]","[""United States""]",active,0.9,"[""AMC-6774""]",1
agent-hiring-map-public/1.0,TEAM-5A10C3088E1121F6,ORG-5297A871CC713489,Alaro,"[""PROD-11C4BB65960C13D0""]","[""United States""]",active,0.9,"[""AMC-6529""]",1
agent-hiring-map-public/1.0,TEAM-5A34E0B37F3A7248,ORG-939947B767475AE9,Strata Decision Technology,"[""PROD-145F13CEF553FB12""]","[""United States""]",active,0.9,"[""AMC-7154""]",1
agent-hiring-map-public/1.0,TEAM-5A84C8F319CD3B8B,ORG-D2BE79A7531FE25D,熊鹏文教授课题组 / 智能机器人江西省重点实验室,"[""PROD-8FF6BF81BDCF5B3E""]","[""China""]",active,1.0,"[""AMC-6642""]",1
agent-hiring-map-public/1.0,TEAM-5A88400A966CA74C,ORG-01A3C78FA2BDE587,金科环境股份有限公司 / GreenTech Environmental,"[""PROD-A438C45DC3143AAE""]","[""China""]",active,0.9,"[""AMC-6707""]",1
agent-hiring-map-public/1.0,TEAM-5B16D4D6EAFB8853,ORG-981B02BADFE49FED,Amazon Ads,"[""PROD-ACBC57EF9A049F1B""]","[""United States""]",active,1.0,"[""AMC-0590""]",1
agent-hiring-map-public/1.0,TEAM-5B7D5E031EF24721,ORG-DC04E6D9DF8EE481,福州软件职业技术学院,"[""PROD-E0E3EE05EBED3593""]","[""China""]",active,0.9,"[""AMC-6645""]",1
agent-hiring-map-public/1.0,TEAM-5BBA87672E545D41,ORG-B7B873AD07275332,Exa,"[""PROD-0B6E670DEACD8E8C""]","[""United States""]",active,1.0,"[""AMC-0332""]",1
agent-hiring-map-public/1.0,TEAM-5BF74A62E30FB70A,ORG-483CEF00FA20FA79,中国星网数字科技有限公司,"[""PROD-3CD172B712F963C8""]","[""China""]",active,1.0,"[""AMC-6886""]",1
agent-hiring-map-public/1.0,TEAM-5C1A55CFC51D0D21,ORG-344A84A0C588FF30,青藤云安全 / Qingteng,"[""PROD-517939EEB73071C2""]","[""China""]",active,0.9,"[""AMC-6788""]",1
agent-hiring-map-public/1.0,TEAM-5CA9969A518DA06B,ORG-091269DC9143D905,itongban ChatBI,"[""PROD-58875C559D6CFD99""]","[""China""]",active,1.0,"[""AMC-1906""]",1
agent-hiring-map-public/1.0,TEAM-5CE4A15782E47C72,ORG-A2AF8AE056E1F737,天工 AI,"[""PROD-3EB02BDC6F021043""]","[""China""]",active,0.9,"[""AMC-0039""]",1
agent-hiring-map-public/1.0,TEAM-5CEE5377C1D55378,ORG-826026E94203E592,渝欧新物智 / 重庆渝欧新物智（重庆）科技有限责任公司,"[""PROD-3F045010D1D7A1B8""]","[""China""]",active,1.0,"[""AMC-7128""]",1
agent-hiring-map-public/1.0,TEAM-5D1A631E81D07B62,ORG-E885C362754DB3F8,Beike / 贝壳,"[""PROD-112A22450080FC60""]","[""China""]",active,0.9,"[""AMC-6339""]",1
agent-hiring-map-public/1.0,TEAM-5D2FCBFA82A92F7A,ORG-2D1C4BD66C6BD64D,京东言犀,"[""PROD-D588B4931741E9FA""]","[""China""]",active,1.0,"[""AMC-0027""]",1
agent-hiring-map-public/1.0,TEAM-5D40604A6D1F40BB,ORG-25E4D7A14B11B8D9,同花顺问财,"[""PROD-759EF06582FBE9A4""]","[""China""]",active,0.9,"[""AMC-0036""]",1
agent-hiring-map-public/1.0,TEAM-5D448AC0A04C94D8,ORG-111B97B6F0AF00A4,跃盟科技 / Deepleaper Technology,"[""PROD-221567EE99E27A8F""]","[""China""]",active,0.9,"[""AMC-7030""]",1
agent-hiring-map-public/1.0,TEAM-5D9951F96F4F70C0,ORG-FB297693B2065897,Codoxo,"[""PROD-68E1F0136408927E""]","[""United States""]",active,0.9,"[""AMC-7033""]",1
agent-hiring-map-public/1.0,TEAM-5DD17803119F1ADE,ORG-1C85CE251CC033E0,中国科学院自动化研究所 / CASIA,"[""PROD-E66EF2A80541E40F""]","[""China""]",active,1.0,"[""AMC-5055""]",1
agent-hiring-map-public/1.0,TEAM-5DEA320E52BB70DD,ORG-009CCFC5EED9F438,RuoYi AI,"[""PROD-A20DD8BA63B55397""]","[""China""]",active,0.9,"[""AMC-1498""]",1
agent-hiring-map-public/1.0,TEAM-5E4B469CA211F00D,ORG-7BF2E95393C6A099,Fervo Energy,"[""PROD-67C8D89DEB35D65C""]","[""United States""]",active,0.9,"[""AMC-6997""]",1
agent-hiring-map-public/1.0,TEAM-5E4BD7BE00737BDF,ORG-5C611E4C3BD3001D,Software AG,"[""PROD-DB7AD68766899757""]","[""United States""]",active,0.9,"[""AMC-6984""]",1
agent-hiring-map-public/1.0,TEAM-5EA2653F8B640972,ORG-85B91CFB27BA0F52,Phase2,"[""PROD-610D64CB5E6E19A4""]","[""United States""]",active,0.9,"[""AMC-6598""]",1
agent-hiring-map-public/1.0,TEAM-5F0B671725D50B65,ORG-A717572B797E1D80,RentAHuman,"[""PROD-09D0A2014C861817""]","[""United States""]",active,0.9,"[""AMC-6974""]",1
